YEAR,state,county,MOVEDNET,FROMABROAD,POP1YR,TODIFFSTATE,FROMDIFFSTATE,POP1YRAGO
2010,16,5,618.0,362,79127,2946,3087,78199
2010,16,7,-25.0,9,5926,205,326,5942
2010,16,9,305.0,0,9189,164,397,8848
2010,16,11,-456.0,71,43758,827,1185,44033
2010,16,13,-7.0,387,21129,711,767,20777
2010,16,15,-306.0,20,7031,295,267,7305
2010,16,17,-1058.0,93,40341,1737,1483,41305
2010,16,19,1608.0,390,98411,2600,3069,96300
2010,16,21,-36.0,0,10627,336,371,10649
2010,16,23,6.0,17,2820,45,112,2818
2010,16,25,20.0,0,1214,0,35,1194
2010,16,27,2211.0,1437,179078,4367,6095,175329
2010,16,29,33.0,5,6806,229,241,6763
2010,16,31,141.0,73,21830,517,874,21616
2010,16,33,-32.0,0,818,15,10,835
2010,16,35,47.0,0,8701,208,247,8633
2010,16,37,181.0,9,4223,56,147,4033
2010,16,39,-462.0,620,26225,1675,1896,26083
2010,16,41,-373.0,99,12347,809,685,12646
2010,16,43,-119.0,56,12798,402,296,12914
2010,16,45,164.0,22,16644,728,490,16529
2010,16,47,-242.0,63,14914,534,353,15097
2010,16,49,344.0,8,15854,253,515,15502
2010,16,51,621.0,58,24037,497,622,23321
2010,16,53,-27.0,22,20943,311,332,20946
2010,16,55,970.0,320,132969,5365,6297,131721
2010,16,57,1719.0,204,36228,3116,3366,34434
2010,16,59,-230.0,11,7802,247,94,8019
2010,16,61,-85.0,34,3735,163,150,3786
2010,16,63,-134.0,11,4941,95,127,5064
2010,16,65,306.0,962,35692,4170,5207,34685
2010,16,67,-34.0,60,19178,198,344,19152
2010,16,69,288.0,38,38460,1750,1800,38244
2010,16,71,80.0,0,4134,210,229,4076
2010,16,73,133.0,16,11255,159,211,11113
2010,16,75,257.0,158,22016,1113,1048,21719
2010,16,77,-53.0,35,7438,179,138,7452
2010,16,79,94.0,10,12818,336,432,12710
2010,16,81,364.0,20,9215,376,678,8837
2010,16,83,-988.0,1041,73856,1973,2102,73777
2010,16,85,23.0,13,9775,155,349,9950
2010,16,87,117.0,54,10011,361,474,9822
2010,17,1,-741.0,133,66318,1556,1198,66863
2010,17,3,-228.0,11,8364,558,225,8600
2010,17,5,-78.0,20,17571,472,289,17587
2010,17,7,-17.0,128,53011,614,622,52824
2010,17,9,1108.0,0,6827,71,90,5738
2010,17,11,-701.0,78,34711,547,263,35243
2010,17,13,117.0,0,5062,0,21,4956
2010,17,15,-129.0,22,15481,331,217,15533
2010,17,17,431.0,154,13499,213,360,12900
2010,17,19,3118.0,4027,195420,7685,6370,187975
2010,17,21,450.0,27,34529,334,343,34085
2010,17,23,100.0,15,16441,230,481,16421
2010,17,25,-344.0,6,13688,100,51,14026
2010,17,27,300.0,91,36994,279,329,36634
2010,17,29,2630.0,62,52987,1104,800,50308
2010,17,31,-92209.0,37042,5103582,130910,85931,5156238
2010,17,33,308.0,30,19542,298,790,19271
2010,17,35,482.0,0,10878,39,122,10396
2010,17,37,6106.0,544,102654,1973,1898,96163
2010,17,39,9.0,8,16391,99,114,16370
2010,17,41,147.0,14,19722,248,216,19531
2010,17,43,-5861.0,4915,900703,20694,16393,900853
2010,17,45,-196.0,46,18560,654,377,18710
2010,17,47,-152.0,0,6678,81,21,6796
2010,17,49,-166.0,28,33693,271,309,33895
2010,17,51,-89.0,2,21797,172,521,21918
2010,17,53,-154.0,3,13941,124,149,14092
2010,17,55,154.0,60,39139,342,727,38973
2010,17,57,819.0,40,36939,203,425,36185
2010,17,59,-26.0,0,5725,97,190,5782
2010,17,61,-372.0,0,13904,120,106,14283
2010,17,63,724.0,89,47858,793,419,46986
2010,17,65,-185.0,0,8377,103,73,8562
2010,17,67,-66.0,11,19030,497,643,19091
2010,17,69,64.0,0,4356,69,44,4292
2010,17,71,113.0,0,7421,99,152,7313
2010,17,73,352.0,98,49950,888,1277,49444
2010,17,75,1.0,40,29756,242,289,29710
2010,17,77,3954.0,402,59067,1640,1665,54802
2010,17,79,87.0,0,9539,89,115,9429
2010,17,81,-354.0,94,38755,604,591,38948
2010,17,83,-426.0,60,22558,369,381,22912
2010,17,85,-421.0,10,22460,730,737,22886
2010,17,87,1358.0,0,12627,211,149,11341
2010,17,89,1864.0,2412,495296,9213,5824,490739
2010,17,91,277.0,145,110550,2429,1559,109982
2010,17,93,4435.0,546,103761,1278,2172,98833
2010,17,95,-452.0,186,52386,1008,754,52467
2010,17,97,-5002.0,4001,688262,24634,20155,688104
2010,17,99,-359.0,169,112584,1018,1074,112696
2010,17,101,531.0,17,16643,326,224,16180
2010,17,103,-255.0,48,35707,581,361,35968
2010,17,105,1006.0,57,38481,267,247,37424
2010,17,107,2009.0,71,30101,257,523,28152
2010,17,109,2364.0,284,32469,903,709,29619
2010,17,111,-4411.0,810,302180,6890,3393,304917
2010,17,113,3951.0,848,164485,4372,3010,159264
2010,17,115,-507.0,228,109318,2415,1868,109535
2010,17,117,213.0,136,47474,673,529,47134
2010,17,119,-6.0,272,264594,7621,5643,264389
2010,17,121,-629.0,67,39117,737,427,39658
2010,17,123,-215.0,18,12674,182,82,12863
2010,17,125,-574.0,18,14753,158,174,15267
2010,17,127,80.0,21,15256,544,709,15155
2010,17,129,50.0,21,12568,71,111,12518
2010,17,131,-605.0,4,16369,385,197,16955
2010,17,133,-39.0,25,32027,720,596,32038
2010,17,135,-106.0,14,29934,377,437,30032
2010,17,137,926.0,52,35451,437,553,34464
2010,17,139,-237.0,0,14537,80,79,14763
2010,17,141,-579.0,43,53101,816,855,53666
2010,17,143,-858.0,813,182548,3996,3854,182809
2010,17,145,456.0,42,22198,444,150,21669
2010,17,147,85.0,11,16414,171,150,16364
2010,17,149,341.0,6,16405,137,387,16058
2010,17,151,-103.0,0,4404,5,70,4516
2010,17,153,-189.0,35,6176,252,68,6336
2010,17,155,61.0,55,5929,88,35,5831
2010,17,157,-206.0,10,33188,718,219,33275
2010,17,159,-217.0,73,16018,296,325,16128
2010,17,161,-988.0,624,145629,5437,3916,146206
2010,17,163,-285.0,1181,263218,8649,8855,262460
2010,17,165,-393.0,9,24820,449,194,25204
2010,17,167,-894.0,680,192939,4755,3286,193460
2010,17,169,-343.0,8,7427,40,37,7769
2010,17,171,-312.0,2,5333,56,21,5643
2010,17,173,-132.0,29,22158,184,118,22231
2010,17,175,125.0,4,6016,22,116,5895
2010,17,177,-150.0,9,47419,1109,947,47401
2010,17,179,1346.0,95,132136,1850,2147,130847
2010,17,181,200.0,36,17817,280,275,17621
2010,17,183,-1381.0,189,81130,1717,1415,82332
2010,17,185,206.0,37,12026,189,186,11752
2010,17,187,-12.0,0,17594,336,346,17627
2010,17,189,-76.0,16,14685,222,67,14744
2010,17,191,-274.0,18,16743,564,114,17024
2010,17,193,159.0,33,14596,195,282,14418
2010,17,195,-1208.0,22,57906,1523,712,59029
2010,17,197,-4544.0,2678,658712,11747,7183,659662
2010,17,199,734.0,78,64789,1082,1632,63947
2010,17,201,-1162.0,904,290549,7105,5583,289830
2010,17,203,186.0,149,37808,642,399,37424
2010,18,1,-452.0,8,33492,450,392,33946
2010,18,3,-5020.0,1227,345789,7782,6581,350343
2010,18,5,-367.0,538,74887,1302,1427,74637
2010,18,7,191.0,46,8659,89,239,8424
2010,18,9,-55.0,21,12758,313,296,12967
2010,18,11,-511.0,53,54076,851,1140,54672
2010,18,13,-93.0,0,15178,328,386,15269
2010,18,15,-293.0,39,19918,235,273,20232
2010,18,17,-1164.0,147,38544,612,299,39701
2010,18,19,-523.0,250,106091,2928,2952,106543
2010,18,21,-723.0,18,26604,529,228,27297
2010,18,23,379.0,109,32676,498,605,32162
2010,18,25,-84.0,83,10714,195,128,10714
2010,18,27,260.0,43,30543,273,239,30260
2010,18,29,-349.0,51,49005,1610,1836,49275
2010,18,31,-405.0,62,25271,291,548,25664
2010,18,33,-323.0,37,41531,664,488,41918
2010,18,35,3963.0,643,116276,2397,2438,111680
2010,18,37,-168.0,111,41388,352,1099,41516
2010,18,39,-1245.0,972,193813,4506,3992,194395
2010,18,41,-361.0,30,24100,481,174,24434
2010,18,43,-242.0,160,72741,2210,2763,72792
2010,18,45,-918.0,0,17182,343,383,18104
2010,18,47,68.0,93,22961,511,394,22790
2010,18,49,-286.0,17,20511,292,249,20794
2010,18,51,298.0,68,33055,382,657,32741
2010,18,53,588.0,256,69408,1581,1751,68788
2010,18,55,354.0,72,32654,410,496,32283
2010,18,57,2705.0,1290,257322,7015,7039,253249
2010,18,59,-151.0,106,67190,827,695,67242
2010,18,61,-901.0,60,38038,913,519,38820
2010,18,63,2121.0,294,138240,2519,2822,136012
2010,18,65,545.0,15,48449,639,727,47957
2010,18,67,-665.0,130,82414,1644,1228,82988
2010,18,69,-153.0,69,36881,420,687,37046
2010,18,71,60.0,342,41344,356,545,40993
2010,18,73,350.0,0,32731,554,298,32375
2010,18,75,-709.0,0,21164,438,363,21897
2010,18,77,499.0,79,32138,601,665,31607
2010,18,79,320.0,39,27977,241,635,27618
2010,18,81,3872.0,210,134409,2203,2892,131198
2010,18,83,779.0,120,37929,515,787,37133
2010,18,85,504.0,334,75997,1211,1317,75372
2010,18,87,323.0,69,36044,440,675,35904
2010,18,89,-165.0,1132,487439,13953,18287,486664
2010,18,91,1667.0,141,109780,2085,1859,108034
2010,18,93,-201.0,63,45581,540,581,45774
2010,18,95,480.0,248,130382,2178,2026,129660
2010,18,97,-8428.0,5239,877121,19759,17238,881354
2010,18,99,-562.0,198,46127,800,506,46528
2010,18,101,-132.0,38,10203,120,271,10297
2010,18,103,465.0,0,36839,546,591,36582
2010,18,105,10650.0,1987,133228,6014,8451,120897
2010,18,107,-188.0,81,37650,743,476,37662
2010,18,109,-591.0,16,68005,922,608,68450
2010,18,111,-277.0,30,14097,232,201,14350
2010,18,113,634.0,68,46683,245,626,46128
2010,18,115,95.0,0,5976,76,87,5881
2010,18,117,-184.0,40,19578,390,274,19720
2010,18,119,92.0,14,21456,195,225,21347
2010,18,121,301.0,35,17193,63,217,16879
2010,18,123,110.0,0,19117,353,110,19018
2010,18,125,187.0,2,12778,35,179,12677
2010,18,127,51.0,610,160242,4344,4167,159596
2010,18,129,-384.0,0,25767,305,400,26149
2010,18,131,-198.0,25,13481,193,155,13654
2010,18,133,1610.0,138,37600,504,758,36030
2010,18,135,-728.0,59,26066,1074,627,26707
2010,18,137,-412.0,32,28134,636,593,28513
2010,18,139,-68.0,0,17345,129,87,17360
2010,18,141,1676.0,1353,263235,7954,9373,261324
2010,18,143,-381.0,21,23773,386,299,24193
2010,18,145,-205.0,116,43570,685,353,43614
2010,18,147,-852.0,19,20690,237,226,21533
2010,18,149,-218.0,21,23106,448,271,23310
2010,18,151,182.0,16,33836,1047,1060,33909
2010,18,153,384.0,62,21325,214,191,20843
2010,18,155,183.0,0,10262,215,158,10084
2010,18,157,5218.0,2699,166263,6826,7306,158541
2010,18,159,-519.0,0,16030,81,83,16538
2010,18,161,93.0,0,7357,127,130,7264
2010,18,163,903.0,479,175972,4402,4232,174302
2010,18,165,-159.0,10,16236,287,123,16385
2010,18,167,-1026.0,329,105705,3746,2923,106188
2010,18,169,145.0,136,32784,422,341,32481
2010,18,171,169.0,0,8495,80,62,8326
2010,18,173,210.0,127,57645,998,1275,57316
2010,18,175,520.0,8,27828,540,408,27350
2010,18,177,-415.0,203,68320,1734,1828,68628
2010,18,179,292.0,7,27561,202,403,27215
2010,18,181,-542.0,46,24377,739,321,24869
2010,18,183,133.0,52,32647,544,540,32462
2010,19,1,-114.0,0,7707,36,153,7821
2010,19,3,71.0,8,4054,0,46,3975
2010,19,5,117.0,125,14217,95,188,14036
2010,19,7,-51.0,0,12841,255,339,12878
2010,19,9,-224.0,10,6099,210,35,6300
2010,19,11,-654.0,40,25784,396,102,26374
2010,19,13,1535.0,525,127406,2700,2731,125566
2010,19,15,587.0,41,26036,159,426,25585
2010,19,17,136.0,46,23950,352,316,23793
2010,19,19,-56.0,20,20764,199,267,20732
2010,19,21,-90.0,140,19646,589,805,19600
2010,19,23,154.0,6,14725,164,143,14582
2010,19,25,23.0,23,9719,164,59,9673
2010,19,27,508.0,5,20504,215,245,20007
2010,19,29,126.0,53,13771,147,256,13630
2010,19,31,-4.0,48,18238,154,241,18192
2010,19,33,-300.0,20,43794,1005,908,43903
2010,19,35,106.0,31,11980,267,388,11898
2010,19,37,-373.0,34,12324,206,101,12681
2010,19,39,191.0,33,9182,44,176,8972
2010,19,41,-158.0,16,16527,364,446,16683
2010,19,43,-85.0,22,17993,471,429,18106
2010,19,45,-751.0,38,48687,1209,1198,49205
2010,19,47,-258.0,43,16735,268,287,16951
2010,19,49,2165.0,115,60556,1024,1677,58514
2010,19,51,-36.0,0,8541,76,76,8602
2010,19,53,-159.0,51,8431,224,316,8551
2010,19,55,-501.0,0,17682,113,53,18155
2010,19,57,-108.0,6,39695,815,1301,39811
2010,19,59,-99.0,31,16501,583,504,16685
2010,19,61,-705.0,139,91205,2968,2660,91954
2010,19,63,-217.0,3,10273,521,270,10485
2010,19,65,871.0,44,20724,399,782,19899
2010,19,67,7.0,49,16185,172,329,16097
2010,19,69,171.0,51,10586,125,154,10401
2010,19,71,-30.0,49,7407,181,171,7377
2010,19,73,175.0,7,9279,58,157,9080
2010,19,75,-186.0,9,12247,252,80,12430
2010,19,77,-101.0,19,10947,50,158,11033
2010,19,79,-2.0,10,15651,59,394,15692
2010,19,81,281.0,11,11434,42,142,11184
2010,19,83,-84.0,22,17495,236,191,17564
2010,19,85,-822.0,62,14953,546,251,15737
2010,19,87,75.0,122,19993,366,527,19962
2010,19,89,92.0,4,9483,150,198,9391
2010,19,91,38.0,2,9831,173,146,9747
2010,19,93,0.0,7,7085,59,112,7139
2010,19,95,401.0,19,16194,179,547,15880
2010,19,97,-741.0,20,19735,364,84,20290
2010,19,99,-287.0,32,36602,688,610,36816
2010,19,101,-91.0,382,16433,449,636,16157
2010,19,103,4744.0,1547,125264,6163,6723,119152
2010,19,105,284.0,7,20452,411,343,20184
2010,19,107,-468.0,14,10496,137,180,10979
2010,19,109,-312.0,14,15557,371,189,15752
2010,19,111,153.0,148,35608,991,1217,35349
2010,19,113,560.0,1043,204954,3636,4577,203526
2010,19,115,-8.0,84,11518,107,236,11445
2010,19,117,-759.0,32,8998,389,144,9729
2010,19,119,-57.0,6,11350,225,222,11412
2010,19,121,-156.0,61,15329,215,59,15424
2010,19,123,-237.0,24,21909,660,593,22003
2010,19,125,385.0,51,33040,644,743,32772
2010,19,127,-545.0,132,39586,1027,818,39764
2010,19,129,-328.0,3,15000,383,615,15331
2010,19,131,-49.0,30,10577,160,153,10547
2010,19,133,-22.0,16,9231,70,160,9241
2010,19,135,163.0,0,7805,68,117,7637
2010,19,137,30.0,19,10735,114,124,10696
2010,19,139,-169.0,66,41917,885,891,41973
2010,19,141,161.0,64,14241,262,269,14081
2010,19,143,4.0,50,6510,43,112,6503
2010,19,145,573.0,16,15916,287,758,15349
2010,19,147,-32.0,4,9408,93,76,9423
2010,19,149,-610.0,36,24627,687,425,25193
2010,19,151,119.0,28,7455,101,109,7317
2010,19,153,3208.0,2404,413624,9016,10877,408567
2010,19,155,655.0,180,90514,3776,4049,89620
2010,19,157,-619.0,129,18835,430,585,19282
2010,19,159,-17.0,2,5077,54,71,5090
2010,19,161,-191.0,9,10333,196,91,10505
2010,19,163,1813.0,646,159869,5325,6927,157728
2010,19,165,-55.0,10,12172,212,321,12202
2010,19,167,46.0,172,32924,930,1107,32750
2010,19,169,3544.0,992,86668,4188,4705,82479
2010,19,171,-249.0,15,17707,143,178,17950
2010,19,173,-154.0,26,6341,239,172,6397
2010,19,175,15.0,4,12269,202,451,12238
2010,19,177,-365.0,6,7531,115,193,7890
2010,19,179,-132.0,88,34980,574,691,34969
2010,19,181,855.0,88,44903,541,611,44029
2010,19,183,-94.0,30,21391,390,299,21438
2010,19,185,-249.0,2,6340,272,115,6577
2010,19,187,-1489.0,57,37989,953,688,39221
2010,19,189,-196.0,29,10906,253,382,11074
2010,19,191,611.0,48,20850,600,865,20468
2010,19,193,426.0,266,99818,4089,3715,99155
2010,19,195,14.0,2,7546,62,62,7502
2010,19,197,-846.0,27,13168,556,203,13848
2010,20,1,92.0,14,13341,263,332,13251
2010,20,3,-157.0,4,7996,306,70,8149
2010,20,5,218.0,0,16643,234,534,16451
2010,20,7,11.0,2,4841,79,114,4840
2010,20,9,-53.0,82,27079,579,542,27050
2010,20,11,-208.0,60,14858,330,202,14897
2010,20,13,-332.0,11,9840,428,240,10161
2010,20,15,189.0,78,64081,1310,1547,63752
2010,20,17,-64.0,0,2788,42,39,2860
2010,20,19,-212.0,22,3720,220,108,3917
2010,20,21,354.0,4,21476,748,947,21118
2010,20,23,-12.0,3,2772,74,52,2781
2010,20,25,-149.0,0,2227,93,110,2376
2010,20,27,-310.0,87,8383,235,69,8534
2010,20,29,324.0,11,9409,141,248,9057
2010,20,31,198.0,0,8493,164,237,8255
2010,20,33,-116.0,7,1850,84,24,1959
2010,20,35,585.0,30,35738,809,1235,35130
2010,20,37,-205.0,172,38510,1391,1151,38571
2010,20,39,67.0,1,3012,23,240,2944
2010,20,41,-207.0,43,19453,526,835,19534
2010,20,43,159.0,24,7878,404,552,7671
2010,20,45,2341.0,1233,107764,4760,4560,104133
2010,20,47,-188.0,6,3031,35,27,3213
2010,20,49,200.0,0,2907,81,87,2714
2010,20,51,1058.0,179,27689,652,1086,26506
2010,20,53,-225.0,13,6420,151,49,6635
2010,20,55,-157.0,107,35455,890,956,35480
2010,20,57,-107.0,149,31904,1171,1205,31906
2010,20,59,692.0,55,25517,371,683,24975
2010,20,61,-959.0,670,29813,3826,3294,29968
2010,20,63,-149.0,0,2717,139,43,2835
2010,20,65,-127.0,11,2625,49,161,2741
2010,20,67,-114.0,0,7603,172,125,7699
2010,20,69,-260.0,14,5769,302,255,6003
2010,20,71,23.0,16,1284,30,16,1245
2010,20,73,-115.0,3,6731,269,55,6855
2010,20,75,34.0,12,2588,45,113,2519
2010,20,77,44.0,0,5917,122,196,5873
2010,20,79,-512.0,105,33647,781,583,34088
2010,20,81,73.0,55,4113,40,25,3991
2010,20,83,16.0,0,1917,53,58,1913
2010,20,85,140.0,0,13178,20,126,13038
2010,20,87,-380.0,34,18713,412,237,19062
2010,20,89,2.0,2,3123,29,53,3119
2010,20,91,1713.0,3103,524065,21402,23467,519769
2010,20,93,69.0,6,3914,77,147,3839
2010,20,95,-284.0,0,7895,125,11,8187
2010,20,97,-154.0,0,2649,70,152,2803
2010,20,99,597.0,35,21509,408,630,20876
2010,20,101,-200.0,0,1713,64,101,1913
2010,20,103,3141.0,1706,73530,4775,6376,68969
2010,20,105,93.0,4,3275,0,35,3178
2010,20,107,-516.0,0,9713,239,333,10229
2010,20,109,-93.0,0,2750,6,82,2843
2010,20,111,746.0,369,34329,700,1042,33177
2010,20,113,-118.0,76,28914,561,900,29016
2010,20,115,-16.0,18,12528,345,277,12541
2010,20,117,-336.0,8,10035,345,117,10324
2010,20,119,42.0,19,4494,153,147,4408
2010,20,121,-374.0,0,31739,800,553,32100
2010,20,123,96.0,2,6355,128,214,6253
2010,20,125,891.0,40,35016,1138,1672,34183
2010,20,127,130.0,13,5879,53,96,5745
2010,20,129,137.0,25,3209,45,214,3047
2010,20,131,-96.0,0,10112,181,161,10208
2010,20,133,651.0,113,16389,400,905,15850
2010,20,135,11.0,4,3097,26,50,3082
2010,20,137,303.0,22,5639,66,228,5314
2010,20,139,-367.0,71,16213,300,157,16490
2010,20,141,42.0,8,3863,35,112,3827
2010,20,143,-11.0,0,6066,85,98,6077
2010,20,145,710.0,19,6890,172,134,6162
2010,20,147,-219.0,0,5540,188,143,5779
2010,20,149,74.0,0,20489,296,411,20377
2010,20,151,99.0,21,9526,252,332,9406
2010,20,153,-60.0,0,2562,45,34,2622
2010,20,155,590.0,63,63138,1341,1151,62407
2010,20,157,121.0,3,5031,32,233,4907
2010,20,159,80.0,14,9959,149,449,9871
2010,20,161,1979.0,1512,68197,5196,5169,64751
2010,20,163,-214.0,4,5140,32,50,5350
2010,20,165,53.0,9,3267,14,48,3210
2010,20,167,-82.0,2,6859,238,103,6960
2010,20,169,-35.0,51,54298,1039,1276,54238
2010,20,171,4.0,0,4792,118,96,4759
2010,20,173,-532.0,2082,478196,11522,11355,477269
2010,20,175,480.0,114,22031,1132,1528,21514
2010,20,177,-78.0,521,173041,3896,4469,172604
2010,20,179,57.0,0,2521,35,71,2464
2010,20,181,88.0,0,5896,182,243,5863
2010,20,183,55.0,4,3913,48,76,3854
2010,20,185,-164.0,0,4380,198,68,4544
2010,20,187,-74.0,11,2145,52,25,2208
2010,20,189,352.0,2,5438,164,331,5093
2010,20,191,-223.0,3,23856,437,381,24064
2010,20,193,38.0,53,7657,197,246,7508
2010,20,195,77.0,22,2944,0,60,2845
2010,20,197,-231.0,6,6916,17,94,7147
2010,20,199,-57.0,0,1421,0,9,1478
2010,20,201,-121.0,11,5771,50,36,5881
2010,20,203,68.0,0,2194,43,131,2115
2010,20,205,-192.0,0,9471,108,121,9660
2010,20,207,14.0,3,3305,111,68,3242
2010,20,209,-902.0,1102,152886,6674,6910,152553
2010,21,1,424.0,8,18378,241,671,18027
2010,21,3,128.0,0,19416,522,494,19303
2010,21,5,302.0,13,20857,181,84,20542
2010,21,7,-17.0,8,8080,55,147,8133
2010,21,9,-1090.0,105,41150,556,534,42180
2010,21,11,52.0,30,11332,248,56,11238
2010,21,13,-323.0,12,28408,669,621,28772
2010,21,15,2030.0,533,113121,3640,3599,111032
2010,21,17,-234.0,145,19684,195,226,19775
2010,21,19,1073.0,56,48830,1291,1991,47832
2010,21,21,1117.0,52,27921,295,1115,26868
2010,21,23,-146.0,38,8319,164,139,8427
2010,21,25,49.0,10,14040,202,35,13991
2010,21,27,107.0,11,19626,381,397,19478
2010,21,29,221.0,61,71816,1237,976,71648
2010,21,31,48.0,116,12522,105,149,12375
2010,21,33,-195.0,14,12830,146,46,13026
2010,21,35,1431.0,362,36411,878,1668,34814
2010,21,37,-1004.0,222,87776,2551,2962,88608
2010,21,39,-32.0,0,5083,48,34,5080
2010,21,41,9.0,50,10621,316,679,10627
2010,21,43,-135.0,10,27457,506,749,27584
2010,21,45,199.0,0,15762,149,166,15607
2010,21,47,-1724.0,2116,71250,9290,7067,71284
2010,21,49,783.0,11,34752,361,1136,34045
2010,21,51,-538.0,26,22059,234,307,22541
2010,21,53,-71.0,18,10014,126,163,10048
2010,21,55,-402.0,0,9298,364,31,9700
2010,21,57,-91.0,0,6931,127,61,7022
2010,21,59,1025.0,54,94280,1451,1426,93301
2010,21,61,632.0,18,11952,125,331,11292
2010,21,63,234.0,19,7435,71,0,7162
2010,21,65,-337.0,0,14507,48,117,14844
2010,21,67,5269.0,2876,284501,8840,10780,277254
2010,21,69,-435.0,50,14185,83,244,14603
2010,21,71,357.0,20,39359,646,757,38995
2010,21,73,704.0,164,48549,856,1100,47953
2010,21,75,-282.0,16,6800,436,263,7069
2010,21,77,187.0,10,8270,82,138,8119
2010,21,79,-177.0,35,16574,24,208,16716
2010,21,81,0.0,56,24047,438,345,24057
2010,21,83,-1190.0,101,36498,1170,498,37530
2010,21,85,-591.0,27,25231,422,457,25715
2010,21,87,-139.0,8,11231,141,109,11349
2010,21,89,-247.0,29,36637,781,684,36876
2010,21,91,177.0,8,8441,98,216,8256
2010,21,93,1704.0,1808,99495,5605,7433,96580
2010,21,95,-529.0,0,29263,384,263,29569
2010,21,97,-17.0,29,18526,384,130,18547
2010,21,99,388.0,6,17919,116,319,17631
2010,21,101,-463.0,16,45323,1153,1080,45725
2010,21,103,11.0,84,15291,71,90,15201
2010,21,105,-74.0,0,4875,159,54,4949
2010,21,107,122.0,43,46352,785,625,46177
2010,21,109,-12.0,0,13370,200,159,13382
2010,21,111,6968.0,4035,720017,15031,20496,710956
2010,21,113,498.0,283,46551,956,1355,45681
2010,21,115,-171.0,15,23015,200,236,23160
2010,21,117,-84.0,317,155411,4365,5224,155062
2010,21,119,133.0,15,16338,136,143,16192
2010,21,121,319.0,84,31331,142,384,30905
2010,21,123,-357.0,49,13906,203,158,14243
2010,21,125,922.0,9,57406,825,1372,56488
2010,21,127,89.0,32,15649,322,352,15528
2010,21,129,65.0,0,7734,96,209,7777
2010,21,131,-171.0,0,11379,255,95,11443
2010,21,133,-91.0,12,24227,384,331,24283
2010,21,135,-442.0,60,13829,406,250,14202
2010,21,137,-334.0,33,24553,491,76,24860
2010,21,139,-100.0,19,9467,69,146,9548
2010,21,141,432.0,156,26520,598,1244,25928
2010,21,143,-131.0,0,8320,178,57,8433
2010,21,145,1844.0,74,64381,1671,2840,62543
2010,21,147,225.0,9,17849,421,794,17593
2010,21,149,-213.0,5,9494,88,217,9702
2010,21,151,1545.0,388,80303,1737,2676,78668
2010,21,153,-94.0,0,13098,247,278,13192
2010,21,155,206.0,5,19319,185,131,19104
2010,21,157,202.0,46,31096,360,826,30878
2010,21,159,92.0,0,13029,504,442,12840
2010,21,161,281.0,12,17190,223,558,16933
2010,21,163,1087.0,325,28595,647,1790,27189
2010,21,165,-53.0,21,6398,33,50,6430
2010,21,167,-481.0,14,21000,202,176,21421
2010,21,169,-328.0,1,9992,13,44,10331
2010,21,171,82.0,19,10988,80,284,10890
2010,21,173,-252.0,64,25581,258,417,25786
2010,21,175,430.0,13,13955,53,299,13516
2010,21,177,-549.0,26,31050,399,217,31537
2010,21,179,457.0,42,41976,642,840,41721
2010,21,181,-242.0,0,7020,12,113,7262
2010,21,183,-782.0,8,23473,393,271,24248
2010,21,185,499.0,198,58186,1272,1361,57512
2010,21,187,-241.0,122,10722,7,275,10869
2010,21,189,48.0,0,4686,8,79,4717
2010,21,191,277.0,8,14667,125,426,14458
2010,21,193,-569.0,6,28418,473,277,28953
2010,21,195,663.0,63,64542,1066,1590,64026
2010,21,197,55.0,0,12597,197,206,12656
2010,21,199,-236.0,114,61435,977,822,61609
