YEAR,state,county,PAYQTR1,EMP,ESTAB,PAYANN
2012,46,85,3019,656,70,13506
2012,46,87,5461,939,179,24349
2012,46,89,2040,348,74,8651
2012,46,91,8148,1055,147,33625
2012,46,93,47834,5080,688,207313
2012,46,95,0,0,27,0
2012,46,97,3531,516,77,14566
2012,46,99,1050865,110695,5416,4231387
2012,46,101,11532,1670,153,54209
2012,46,103,365016,45200,3623,1553537
2012,46,105,4750,723,128,20279
2012,46,107,6418,816,110,28308
2012,46,109,12828,2157,232,55237
2012,46,111,3241,453,57,13395
2012,46,113,13110,1824,70,53655
2012,46,115,9610,1288,178,41371
2012,46,117,6735,1080,112,31350
2012,46,119,2519,344,63,11520
2012,46,121,9757,1678,57,37998
2012,46,123,10545,1685,209,45378
2012,46,125,10595,1573,261,47344
2012,46,127,93430,8342,500,401153
2012,46,129,11969,1853,216,53277
2012,46,135,87303,10838,720,361414
2012,46,137,1375,215,41,6337
2012,47,1,540767,40232,1557,2162268
2012,47,3,97813,12019,752,398789
2012,47,5,19625,3177,309,83937
2012,47,7,3520,503,98,14312
2012,47,9,340790,38140,2285,1403683
2012,47,11,316711,37544,1879,1337013
2012,47,13,48044,7334,586,198867
2012,47,15,9760,1444,164,41627
2012,47,17,42921,6281,445,179866
2012,47,19,55741,8771,695,241875
2012,47,21,51530,5684,515,199071
2012,47,23,17424,3047,251,75830
2012,47,25,51042,6824,442,215444
2012,47,27,6499,1220,107,30268
2012,47,29,42026,5927,477,174571
2012,47,31,177283,19309,1212,744131
2012,47,33,16479,1938,218,65775
2012,47,35,95584,14279,1050,423927
2012,47,37,4590326,383086,18062,18925314
2012,47,39,25444,3016,222,108082
2012,47,41,35920,4760,289,143144
2012,47,43,90443,12108,883,388148
2012,47,45,102731,12915,798,423485
2012,47,47,58602,6507,581,247739
2012,47,49,22213,3467,241,90172
2012,47,51,79322,9787,672,337391
2012,47,53,82235,11461,930,336832
2012,47,55,58177,7531,547,245047
2012,47,57,13252,2097,217,58362
2012,47,59,158765,20899,1124,651221
2012,47,61,8156,1470,169,35239
2012,47,63,205349,25546,1301,849280
2012,47,65,1661813,179607,8629,6882042
2012,47,67,2650,410,55,12593
2012,47,69,37959,5062,350,153527
2012,47,71,54356,6487,502,228380
2012,47,73,82639,9069,605,316980
2012,47,75,42388,4921,322,179357
2012,47,77,42380,6525,493,177978
2012,47,79,59636,8719,705,251026
2012,47,81,14904,2144,243,64813
2012,47,83,6883,1084,108,28022
2012,47,85,41614,3857,321,170331
2012,47,87,8305,900,87,32604
2012,47,89,76060,10130,647,319331
2012,47,91,23087,2788,243,99120
2012,47,93,1896362,205929,11029,7849368
2012,47,95,3250,608,81,13329
2012,47,97,33909,4534,309,137711
2012,47,99,55823,8290,706,230932
2012,47,101,9873,1761,199,43278
2012,47,103,51031,6714,567,220603
2012,47,105,106234,12572,892,451748
2012,47,107,118339,13969,881,481923
2012,47,109,31893,4412,413,134125
2012,47,111,24635,3219,333,98054
2012,47,113,432702,50364,2498,1769343
2012,47,115,38747,5254,422,160825
2012,47,117,53349,6696,476,230615
2012,47,119,202396,23402,1638,848556
2012,47,121,10137,1362,114,44054
2012,47,123,80669,10538,714,333413
2012,47,125,325598,42525,2638,1331940
2012,47,127,0,0,69,0
2012,47,129,11642,1527,154,51155
2012,47,131,66761,10101,684,276011
2012,47,133,25873,3614,289,109504
2012,47,135,9269,1419,123,39014
2012,47,137,3526,635,85,15616
2012,47,139,8908,1397,211,39791
2012,47,141,201886,27468,1726,849924
2012,47,143,54372,8138,496,230227
2012,47,145,55740,8503,729,230579
2012,47,147,132419,16862,1081,568420
2012,47,149,850991,86256,4602,3426747
2012,47,151,22106,3295,311,90887
2012,47,153,10897,1836,176,45826
2012,47,155,172833,33152,2510,805797
2012,47,157,4691746,421814,19446,19822566
2012,47,159,29791,3656,270,125146
2012,47,161,8967,1409,159,39596
2012,47,163,807994,65620,3349,2885791
2012,47,165,303629,37782,2890,1332202
2012,47,167,59416,8258,702,253938
2012,47,169,6490,1046,121,26770
2012,47,171,38806,4028,244,147859
2012,47,173,11088,1726,197,45234
2012,47,175,3301,478,45,14301
2012,47,177,71047,9572,723,301344
2012,47,179,437269,51046,2803,1791322
2012,47,181,15648,2443,209,65443
2012,47,183,43966,6864,577,179053
2012,47,185,38389,5142,382,167461
2012,47,187,1434508,96313,6158,5452849
2012,47,189,277974,32564,2400,1200067
2012,48,1,100906,12063,930,428177
2012,48,3,65903,5253,390,277946
2012,48,5,230265,30108,1847,968437
2012,48,7,22682,3865,488,97964
2012,48,9,13845,1531,192,56376
2012,48,11,1422,233,33,6307
2012,48,13,88366,9006,678,400760
2012,48,15,86556,8384,583,349384
2012,48,17,9597,1467,159,39001
2012,48,19,16502,2812,357,70067
2012,48,21,88750,11830,1105,374927
2012,48,23,4865,966,113,18816
2012,48,25,39751,5326,472,174236
2012,48,27,773913,83169,4819,3096283
2012,48,29,7078663,658910,33433,27354242
2012,48,31,15468,1725,241,66670
2012,48,33,0,0,5,0
2012,48,35,18745,2550,297,76779
2012,48,37,238717,31031,2166,1000153
2012,48,39,871308,75950,4993,3433614
2012,48,41,418060,55066,3884,1778499
2012,48,43,16402,2702,287,63412
2012,48,45,722,135,39,3462
2012,48,47,9973,1595,134,43701
2012,48,49,90636,12945,907,358815
2012,48,51,25338,2853,319,104669
2012,48,53,75297,9940,1101,320612
2012,48,55,40797,5749,532,172097
2012,48,57,110862,7780,423,453021
2012,48,59,9367,1351,204,42192
2012,48,61,648229,102657,6335,2675818
2012,48,63,25525,2526,211,105906
2012,48,65,5509,678,111,25577
2012,48,67,43309,5491,516,176580
2012,48,69,7381,1048,173,31660
2012,48,71,139369,9684,535,575190
2012,48,73,83119,11188,778,343090
2012,48,75,9063,1487,159,37605
2012,48,77,5740,909,123,22678
2012,48,79,2290,298,59,9583
2012,48,81,2414,314,66,8958
2012,48,83,9302,1565,210,40202
2012,48,85,4559175,314129,18987,17941191
2012,48,87,3375,491,61,14002
2012,48,89,49221,6370,560,206451
2012,48,91,326989,38691,2984,1397981
2012,48,93,17281,2379,266,66871
2012,48,95,5685,700,50,22089
2012,48,97,123409,12947,855,521704
2012,48,99,59073,9594,713,243962
2012,48,101,705,156,30,2887
2012,48,103,13903,1063,86,56575
2012,48,105,11830,1135,130,53534
2012,48,107,6236,653,101,24363
2012,48,109,2844,553,51,11211
2012,48,111,12998,1656,205,56154
2012,48,113,18839145,1290410,61662,72564112
2012,48,115,21640,2701,281,92738
2012,48,117,48761,5507,398,195290
2012,48,119,1892,502,60,8151
2012,48,121,1826020,179848,12042,7264529
2012,48,123,38072,5098,443,168068
2012,48,125,1850,247,42,7610
2012,48,127,53774,4606,232,219911
2012,48,129,2235,478,89,9248
2012,48,131,19937,2219,162,90673
2012,48,133,39933,4926,467,179710
2012,48,135,668355,57488,3502,2909698
2012,48,137,881,161,38,3783
2012,48,139,287408,34461,2569,1201544
2012,48,141,1618026,219858,13745,6649642
2012,48,143,86118,11727,927,364058
2012,48,145,10695,1641,220,44402
2012,48,147,36188,4746,458,149145
2012,48,149,50456,6837,740,218634
2012,48,151,4601,514,69,19747
2012,48,153,6776,977,156,30157
2012,48,155,751,150,27,3117
2012,48,157,1431831,128963,10259,5798804
2012,48,159,25842,5626,175,102780
2012,48,161,38055,3854,365,152024
2012,48,163,52628,4918,300,237589
2012,48,165,34500,3534,374,154664
2012,48,167,765210,79356,5299,3081664
2012,48,169,11564,1293,124,46265
2012,48,171,56568,8055,904,241312
2012,48,173,1731,184,20,9830
2012,48,175,10307,976,123,36665
2012,48,177,37248,4831,403,154731
2012,48,179,69759,7170,638,294185
2012,48,181,311511,38593,2511,1276206
2012,48,183,659836,66905,4070,2687817
2012,48,185,63621,6125,393,264632
2012,48,187,224395,26291,1838,997256
2012,48,189,83691,11098,719,350551
2012,48,191,3205,476,76,13959
2012,48,193,16168,2090,215,64291
2012,48,195,11837,1207,151,46245
2012,48,197,5568,740,87,23406
2012,48,199,79333,9114,797,310951
2012,48,201,30076236,1882521,93718,116438712
2012,48,203,199867,21175,1318,826239
2012,48,205,8562,1136,112,36272
2012,48,207,6655,1108,142,27631
2012,48,209,317949,43192,3449,1333250
2012,48,211,19096,1665,173,77290
2012,48,213,90698,12719,1279,368186
2012,48,215,1130834,175195,11511,4613988
2012,48,217,46673,6678,645,199698
2012,48,219,71939,6787,506,310705
2012,48,221,100981,12226,1214,419874
2012,48,223,79875,10156,749,335262
2012,48,225,26569,3611,357,111469
2012,48,227,77632,9090,693,326654
2012,48,229,2007,253,33,7958
2012,48,231,222234,21307,1370,958768
2012,48,233,91720,6619,492,344257
2012,48,235,4014,429,52,23900
2012,48,237,29280,2583,218,108992
2012,48,239,39827,4167,287,167570
2012,48,241,73833,8700,623,297200
2012,48,243,2337,372,58,10437
2012,48,245,1162317,103886,5686,4826603
2012,48,247,8562,1385,93,36959
2012,48,249,159410,16631,949,659724
2012,48,251,316481,34590,2606,1302841
2012,48,253,18571,2557,282,85784
2012,48,255,26113,3083,290,120351
2012,48,257,165063,21029,1673,694600
2012,48,259,91638,10524,1104,398119
2012,48,261,1628,105,13,5669
2012,48,263,0,0,16,0
2012,48,265,116999,15022,1398,503548
2012,48,267,5385,836,129,22307
2012,48,271,2127,345,33,9236
2012,48,273,51745,7179,566,214412
2012,48,275,5566,739,98,22951
2012,48,277,131437,16685,1184,558445
2012,48,279,21271,2583,247,85367
2012,48,281,23745,3545,377,98141
2012,48,283,19140,1739,111,91865
2012,48,285,40920,5407,474,181659
2012,48,287,45697,4703,417,229738
2012,48,289,51691,4261,372,207398
2012,48,291,105274,11846,1046,451956
2012,48,293,43343,5245,401,174529
2012,48,295,6975,897,97,34274
2012,48,297,0,0,281,0
2012,48,299,21137,3295,428,92500
2012,48,301,0,0,2,0
2012,48,303,809201,105683,6928,3431124
2012,48,305,5274,642,89,22411
2012,48,307,22706,2517,222,82395
2012,48,309,770611,93879,4987,3190565
2012,48,311,4004,313,24,18686
2012,48,313,16822,2415,227,75691
2012,48,315,7985,1267,150,32640
2012,48,317,10632,1005,98,42903
2012,48,319,4672,826,130,20264
2012,48,321,106402,8441,726,398791
2012,48,323,63027,11393,774,255554
2012,48,325,41474,6124,676,179392
2012,48,327,935,0,40,3809
2012,48,329,1023848,73493,4868,4334506
2012,48,331,33733,4192,413,137659
2012,48,333,4972,846,113,20832
2012,48,335,13266,1515,135,55087
2012,48,337,38831,4526,431,170172
2012,48,339,1905465,128132,9674,6881022
2012,48,341,79104,8274,456,309191
2012,48,343,51934,4348,242,223575
2012,48,345,658,0,30,2762
2012,48,347,123572,17270,1302,505916
2012,48,349,95737,12733,935,399167
2012,48,351,7268,1138,128,27261
2012,48,353,34473,4233,337,143607
2012,48,355,1258995,132179,7765,5335787
2012,48,357,49682,4145,366,217391
2012,48,359,4082,539,38,16061
2012,48,361,209777,19187,1354,884775
2012,48,363,52874,6485,626,221311
2012,48,365,98389,8710,482,382424
2012,48,367,234577,25998,2313,995234
2012,48,369,25459,3042,201,112242
2012,48,371,60009,4489,328,215803
2012,48,373,63240,8470,720,268916
2012,48,375,567789,60049,3578,2309528
2012,48,377,5802,925,126,24969
2012,48,379,7509,1254,153,31122
2012,48,381,290151,32411,2346,1200112
2012,48,383,12038,1110,111,56703
2012,48,385,2800,547,83,12372
2012,48,387,10776,1464,176,43464
2012,48,389,21263,2305,200,91174
2012,48,391,19869,1656,147,77904
2012,48,393,1118,0,13,4262
2012,48,395,29158,2520,268,113449
2012,48,397,158107,20681,1832,684935
2012,48,399,17119,2296,231,68969
2012,48,401,118392,11898,831,485631
2012,48,403,10555,1421,171,43560
2012,48,405,7871,1162,130,31842
2012,48,407,7144,998,194,34766
2012,48,409,150045,15170,1029,630349
2012,48,411,4723,818,153,19216
2012,48,413,4124,453,54,18694
2012,48,415,59684,5418,425,244932
2012,48,417,15037,1301,134,71139
2012,48,419,54080,7192,537,224066
2012,48,421,3857,404,58,17876
2012,48,423,783609,86158,5554,3322712
2012,48,425,49299,3287,187,185947
2012,48,427,46202,9876,542,181704
2012,48,429,20595,2371,259,85747
2012,48,431,5375,347,36,21710
2012,48,433,2624,375,46,11512
2012,48,435,16215,1326,140,67640
2012,48,437,6568,1042,149,27395
2012,48,439,7927667,704456,38287,32209962
2012,48,441,414448,53566,3379,1736827
2012,48,443,862,90,17,3576
2012,48,445,20384,2430,255,87391
2012,48,447,1543,241,48,6504
2012,48,449,105045,14186,644,440690
2012,48,451,299753,37041,2646,1249284
2012,48,453,6441596,490647,30116,25832681
2012,48,455,10900,1661,190,46227
2012,48,457,12651,2037,260,53892
2012,48,459,35112,4591,470,142466
2012,48,461,12316,1026,87,54617
2012,48,463,43620,6874,617,172585
2012,48,465,56923,10307,781,229269
2012,48,467,56323,8008,819,248866
2012,48,469,300293,31526,2301,1264826
2012,48,471,76067,11231,937,315112
2012,48,473,100382,9819,675,420545
2012,48,475,40650,3451,283,182595
2012,48,477,89672,12466,905,403841
2012,48,479,452111,70037,4970,1894001
2012,48,481,91924,11807,950,391737
2012,48,483,27471,2531,202,111034
2012,48,485,359225,46055,3150,1492210
2012,48,487,28001,3725,301,113335
2012,48,489,17651,2630,197,72960
2012,48,491,1494363,127538,8544,6103567
2012,48,493,34310,5255,556,151657
2012,48,495,17409,1407,168,71763
2012,48,497,200521,18302,1226,803547
2012,48,499,59296,8102,814,245444
2012,48,501,31925,2469,189,128525
2012,48,503,51458,5686,579,208779
2012,48,505,25824,2566,161,104805
2012,48,507,9609,1839,104,40031
2012,49,1,10636,1496,161,42405
2012,49,3,183548,15484,1002,731066
2012,49,5,279098,38514,3033,1171721
2012,49,7,59598,6547,507,237157
2012,49,9,331,0,23,2778
2012,49,11,605719,75424,6350,2583762
2012,49,13,78988,6974,691,321526
2012,49,15,32988,2649,197,134154
2012,49,17,6203,1182,141,35187
2012,49,19,19332,3565,432,97578
2012,49,21,68735,10664,1199,287214
2012,49,23,14092,1940,185,64698
2012,49,25,13492,2073,246,64917
2012,49,27,25905,2769,253,112306
2012,49,29,12651,1416,234,50705
2012,49,31,344,69,21,1562
2012,49,33,2274,361,82,12300
2012,49,35,5726536,511473,29471,23566548
2012,49,37,19972,2672,249,80113
2012,49,39,25011,4029,407,106733
2012,49,41,43519,5748,498,186914
2012,49,43,192452,25099,2072,744407
2012,49,45,101977,10647,757,419664
2012,49,47,125946,11153,1158,538269
2012,49,49,1377816,163685,11009,5953893
2012,49,51,33716,5023,781,151444
2012,49,53,263475,37810,4008,1124528
2012,49,55,3548,652,83,16392
2012,49,57,602226,71526,4907,2501642
2012,50,1,102025,12409,1158,433920
2012,50,3,125209,14730,1412,519026
2012,50,5,73917,8799,944,309380
2012,50,7,860851,84151,5469,3605749
2012,50,9,3009,503,115,13195
2012,50,11,95663,11606,1013,413659
2012,50,13,4505,695,190,21754
2012,50,15,79796,10603,943,311593
2012,50,17,51497,6117,775,219066
2012,50,19,57709,7994,811,244681
2012,50,21,203825,24434,2189,830856
2012,50,23,253390,26849,2236,1049605
2012,50,25,185263,21103,1742,713254
2012,50,27,184200,28512,2052,751758
2012,51,1,57294,8835,774,241446
2012,51,3,400668,36930,2506,1699378
2012,51,5,24053,2433,245,84769
2012,51,7,12701,1855,265,52334
2012,51,9,46210,6448,590,192066
2012,51,11,13237,2286,275,53285
2012,51,13,2400487,130347,6123,9500905
2012,51,15,177263,19514,1412,742704
2012,51,17,13819,1791,125,58635
2012,51,19,102326,11881,1344,416854
2012,51,21,14198,1372,81,54086
2012,51,23,84872,9715,721,358215
2012,51,25,16530,2673,270,69147
2012,51,27,85321,6772,463,311310
2012,51,29,15348,1923,254,61356
2012,51,31,121245,13934,1170,492034
2012,51,33,36566,4382,381,163675
2012,51,35,27583,4390,414,113051
2012,51,36,11362,1328,136,51016
2012,51,37,10989,1745,229,46286
2012,51,41,975024,97714,6802,4027052
2012,51,43,27323,2920,356,115727
2012,51,45,1917,331,59,8626
2012,51,47,103808,11244,955,431887
2012,51,49,5985,909,145,24312
2012,51,51,23671,2450,213,101505
2012,51,53,45353,4226,360,178522
2012,51,57,23389,3430,303,92609
2012,51,59,10651787,578478,29139,41767792
2012,51,61,158943,16525,1797,666040
2012,51,63,11592,2022,302,50370
2012,51,65,16210,2429,381,69898
2012,51,67,78080,11932,1152,337457
2012,51,69,201794,21982,1453,835716
2012,51,71,38909,3866,297,150115
2012,51,73,45256,7029,870,184831
2012,51,75,0,0,617,0
2012,51,77,12100,1813,176,48857
2012,51,79,18923,2627,317,77566
2012,51,81,14207,2021,105,54766
2012,51,83,81661,10155,733,335227
2012,51,85,348788,40963,3080,1464056
2012,51,87,2036603,157475,8728,7576983
2012,51,89,81731,11640,853,327873
2012,51,91,2045,375,89,8880
2012,51,93,53050,7757,643,274879
2012,51,95,193964,26447,1621,860739
2012,51,97,6153,641,100,22452
2012,51,99,72605,5473,457,276193
2012,51,101,29864,2795,311,127900
2012,51,103,34131,4270,476,148528
2012,51,105,23992,3566,288,98140
2012,51,107,1890963,130202,8663,7428239
2012,51,109,66819,6445,530,270979
2012,51,111,10301,1683,175,47224
2012,51,113,19285,2741,270,83651
2012,51,115,5413,1094,175,23174
2012,51,117,67939,9557,793,273218
2012,51,119,13438,2175,325,58605
2012,51,121,217274,27408,1960,909231
2012,51,125,18319,2737,372,77181
2012,51,127,17889,2839,364,77501
2012,51,131,21257,3116,332,92268
2012,51,133,9985,1748,344,53474
2012,51,135,23119,3892,294,95428
2012,51,137,49637,5944,660,207905
2012,51,139,27492,4029,412,114847
2012,51,141,24945,4017,300,102098
2012,51,143,56864,8276,831,230645
2012,51,145,30446,4117,648,137808
2012,51,147,45194,6708,528,184723
2012,51,149,60179,7091,469,257110
2012,51,153,840847,90681,7198,3573618
2012,51,155,85606,10377,619,348486
2012,51,157,7357,1050,187,30687
2012,51,159,13061,2046,187,52742
2012,51,161,255698,29803,2011,1041529
2012,51,163,28365,4388,438,118050
2012,51,165,226777,24263,1416,910511
2012,51,167,53135,6198,492,217819
2012,51,169,26086,3548,296,106061
2012,51,171,83094,11431,872,341232
2012,51,173,75082,9511,528,313262
2012,51,175,12321,1857,226,51889
2012,51,177,236613,27535,2305,999902
2012,51,179,287516,28870,2087,1141676
2012,51,181,0,0,74,0
2012,51,183,14144,1973,187,59116
2012,51,185,106924,13632,1119,439162
2012,51,187,68261,9335,782,283219
2012,51,191,137344,17046,1156,574392
2012,51,193,13322,2466,327,57846
2012,51,195,117943,12166,809,485557
2012,51,197,65497,9179,697,276207
2012,51,199,118963,17274,1407,508496
2012,51,510,1154370,83356,4621,4749809
2012,51,515,29466,4321,327,113301
2012,51,520,135613,10813,634,461172
2012,51,530,14100,1833,116,59620
2012,51,540,359301,30790,2022,1464357
2012,51,550,798040,85107,5328,3183807
2012,51,570,55144,9852,673,226180
2012,51,580,48110,3889,239,187632
2012,51,590,189069,24130,1341,774305
2012,51,595,27271,4248,233,108981
2012,51,600,341569,27428,2176,1370011
2012,51,610,101406,9381,833,426400
2012,51,620,24299,3611,284,97346
2012,51,630,185975,20239,1288,785728
2012,51,640,35629,5031,307,119662
2012,51,650,361558,40386,2396,1503666
2012,51,660,195592,25747,1572,800743
2012,51,670,70425,6305,432,300505
2012,51,678,32466,3720,291,132171
2012,51,680,570699,55139,2180,2196726
2012,51,683,295329,21422,1403,1221930
2012,51,685,29514,3000,310,128768
2012,51,690,62199,9160,597,255827
2012,51,700,1011271,85357,3723,3916460
2012,51,710,1234050,109684,5480,5075991
2012,51,720,38520,4527,248,150386
2012,51,730,110736,13502,717,447501
2012,51,735,7958,1468,216,35547
2012,51,740,242688,27800,1697,991875
2012,51,750,54713,5325,324,227594
2012,51,760,1617016,113175,5974,5908883
2012,51,770,660553,64898,3193,2624635
2012,51,775,205007,18833,981,841922
2012,51,790,65451,10574,747,272547
2012,51,800,178581,20574,1476,750300
2012,51,810,1340938,148866,10669,5588378
2012,51,820,85977,10011,602,321673
2012,51,830,57732,9597,520,247155
2012,51,840,209581,23397,1318,937575
2012,53,1,35950,4266,349,158115
2012,53,3,33793,4605,441,142829
2012,53,5,710073,60513,4026,2953617
2012,53,7,219546,24914,2394,971528
2012,53,9,127308,16743,2086,545877
2012,53,11,1162351,111109,9577,4922175
2012,53,13,6135,838,127,25353
2012,53,15,314646,29629,2170,1275736
2012,53,17,42396,6048,658,181417
2012,53,19,9188,869,135,40111
2012,53,21,145104,17023,1410,628694
2012,53,23,2923,345,49,11081
2012,53,25,160620,18937,1726,696231
2012,53,27,135913,15916,1690,584927
2012,53,29,83518,11375,1685,358059
2012,53,31,48321,6402,1043,205903
2012,53,33,16024462,1017348,63841,67453646
2012,53,35,472021,55203,5567,1983223
2012,53,37,61484,9778,1119,262196
2012,53,39,30795,3374,534,135837
2012,53,41,149904,18697,1822,637682
2012,53,43,13283,1608,253,59631
2012,53,45,73743,9335,984,317628
2012,53,47,51926,8349,1126,235079
2012,53,49,26645,3868,599,116503
